account_name_en,account_name_cn_x,year,cost_center_x,income_amt,gross_profit_amt,human_cost_amt,service_outsourcing_amt,labor_service_outsourcing_amt,account_name_cn_y,cost_center_y,人力,场地,增值,报关代理,操作,短驳运输,索赔及返利,设备使用,bms_total,operation_fee,op_pct,wh_pct,va_pct,type
Diodes,美台半导体,2021,"{'DIODETP01T', 'DIODEI172S', 'DIODESHFTS'}",27621477.76,4752493.729999999,7284856.6899999995,5325732.65,445598.9399999999,美台半导体,{'DIODESHFTS'},236010.27903632802,283162.5140475744,989306.2371230568,0.0,0.0,0.0,0.0,54006.67728038959,1562485.707487349,236010.27903632802,0.15104796025037492,0.1812256666993334,0.6331617834213482,增值型
ERICSSON,爱立信,2020,"{'ERICSNJJLS', 'ERISLGZHPS', 'ERISLGZTRT', 'ERISLGZWHS'}",98557736.86,10624578.640000002,6594302.28,93926.3,720395.49,爱立信,"{'ERICSNJJLS', 'ERISLGZHPS', 'ERISLGZWHS'}",2347812.904245283,6031113.9907389935,12393343.566037735,610820.0,2228423.3915921184,0.0,0.0,694617.0,24306130.85261413,4576236.295837401,0.18827497982243546,0.2481313882209412,0.5098854951940994,增值型
ERICSSON,爱立信,2021,"{'ERICSNJJLS', 'ERISLGZHPS', 'ERISLGZTRT', 'ERISLGZWHS'}",80323805.22000003,7513624.220000032,5940710.24,155577.52000000002,587808.6900000001,爱立信,"{'ERICSNJJLS', 'ERISLGZHPS', 'ERISLGZWHS'}",2428813.181918239,5450508.708581301,13307273.631352201,540180.0,1709908.6318948008,200000.0,0.0,318020.3,23954704.453746542,4138721.81381304,0.17277281887590726,0.22753395764516876,0.5555181721004673,增值型
Fengyi Technology,丰宜科技,2020,"{'VENCHSHKQS', 'VENCHSHTRT'}",1070276.58,100441.78000000013,72116.48,117362.07,18762.51,丰宜科技,{'VENCHSHKQS'},1967.0,65195.89622641509,114825.27358490566,0.0,21391.77513477089,0.0,0.0,0.0,203379.94494609165,23358.77513477089,0.11485289339104905,0.3205620703835674,0.5645850362253835,增值型
HUAWEI,华为,2020,"{'HUAWESZLHS', 'HUAWEDGLSS', 'HUAWEDHW4S', 'HUAWEDHWTS', 'HUAWEDGNHS', 'HUAWEMAC1S', 'HUAWEDHW1S', 'HUAWETP03T', 'HUAWEMAC1T', 'HUAWEI191S', 'HUAWEDGTRD'}",166312501.71,33449044.490000002,15153063.76,5070843.719999998,74823976.56,华为,"{'HUAWESZLHS', 'HUAWEDGLSS', 'HUAWEDHW4S', 'HUAWEDGNHS', 'HUAWEDHWTS', 'HUAWEDHW1S'}",0.0,0.0,10629970.808445644,32117.817616959066,4261607.22963093,0.0,0.0,0.0,14923695.855693532,4261607.22963093,0.2855597749270055,0.0,0.7122880894406736,增值型
Jilin Chengquan Logistics,吉林省成全物流,2021,"{'MARSXBJALP', 'MARSXSYFMS', 'MARSXCNTRT', 'MARSXGDTRT', 'MARSXBJSHD'}",33615846.169999994,1680365.9600000018,2935691.2600000002,3509525.35,10613.22,吉林省成全物流,"{'MARSXBJALP', 'MARSXSYFMS'}",0.0,285301.4639807441,3965447.6727124164,0.0,115356.61703122192,0.0,0.0,0.0,4366105.753724383,115356.61703122192,0.026420939743115525,0.06534460685872663,0.9082344533981577,增值型
KONICA MINOLTA,柯尼卡美能达,2021,"{'KONICDGTPT', 'KONICDGTDT', 'KONICDGTRT', 'KONICSHDQS', 'KONICWXTDT', 'KONICCS12T'}",58247316.989999995,2292134.3099999963,1656934.8199999998,36060.21,232903.44,柯尼卡美能达,{'KONICSHDQS'},84154.66981132075,0.0,115343.30660377358,0.0,0.0,0.0,0.0,0.0,199497.97641509434,84154.66981132075,0.4218321976169853,0.0,0.5781678023830147,增值型
Mars Wrigley Confectionary,玛氏 箭牌糖果,2021,"{'MARSXBJALP', 'MARSXCDXXP', 'MARSXSHTRT', 'MARSXSYFMS', 'MARSXCNTRT', 'MARSXBJSHS', 'MARSXGDTRT', 'MARSXBJSHD', 'MARSXJXXWP', 'MARSXJXXWS', 'MARSXCDXXS', 'MARSXWHIHP'}",124843796.63000001,12252362.800000025,12761226.450000001,10512235.350000001,8015815.53,玛氏 箭牌糖果,"{'MARSXBJALP', 'MARSXCDXXP', 'MARSXSYFMS', 'MARSXBJSHS', 'MARSXJXXWS', 'MARSXJXXWP', 'MARSXCDXXS', 'MARSXWHIHP'}",24641.509433962263,4381621.436781979,13958516.713835245,0.0,1448363.2422367276,0.0,0.0,410306.15429245285,20223449.056580365,1473004.7516706898,0.07283647549681439,0.2166604432568971,0.6902144473369829,增值型
Shanghai Xinwei Ecommerce,上海心味电子商务有限公司,2020,"{'VENCHSHKQS', 'VENCHSHTRT', 'XINWESHKQP'}",1082039.1400000001,103933.63000000014,72116.48,117362.07,23705.47,上海心味电子商务有限公司,{'VENCHSHKQS'},1967.0,65195.89622641509,114825.27358490566,0.0,21391.77513477089,0.0,0.0,0.0,203379.94494609165,23358.77513477089,0.11485289339104905,0.3205620703835674,0.5645850362253835,增值型
Suppliers - BMW,宝马供应商,2020,"{'BMWXXCDTRT', 'BMWXXYJBMS', 'BMWXXSYTRT', 'BMWXXSHYSS', 'BMWXXFSTRT', 'BMWXXSHYSH', 'BMWXXGDTRD'}",209999387.28,24532841.650000006,7332097.41,7026435.540000001,98996.28,宝马供应商,"{'BMWXXSHYSS', 'BMWXXSHYSH', 'BMWXXYJBMS'}",128108.19811320756,759063.9292452831,9536142.716981133,928427.2141338959,8654504.22022327,0.0,0.0,0.0,20006246.27869679,8782612.418336477,0.43899351712412177,0.03794134685093603,0.4766582688295447,平衡型
Suppliers - BMW,宝马供应商,2021,"{'BMWXXCDTRT', 'BMWXXYJBMS', 'BMWXXSYTRT', 'BMWXXSHYSS', 'BMWXXFSTRT', 'BMWXXSHYSH', 'BMWXXGDTRD'}",186143325.29,22638522.83000002,7259973.0600000005,7166030.42,78992.77,宝马供应商,"{'BMWXXSHYSS', 'BMWXXSHYSH', 'BMWXXYJBMS'}",72169.7995283019,186815.5283018868,9853034.867924528,2068694.968553459,5234401.870959569,0.0,0.0,0.0,17415117.035267744,5306571.67048787,0.30471065223055427,0.010727204871696382,0.5657748293032384,增值型
Taotong,广州淘通科技,2021,"{'MARSXBJALP', 'MARSXCNTRT', 'MARSXGDTRT', 'MARSXBJSHD', 'MARSXJXXWS'}",55705717.11000002,4742126.140000029,5461952.74,2114441.29,4382850.45,广州淘通科技,"{'MARSXJXXWS', 'MARSXBJALP'}",24641.509433962263,2312469.994534292,4020915.193407385,0.0,830314.7676100628,0.0,0.0,390192.94693396223,7578534.411919665,854956.2770440251,0.11281287786980732,0.30513419466660924,0.530566330487754,增值型
Venchi,闻绮,2020,"{'VENCHSHKQS', 'VENCHSHTRT'}",1070276.58,100441.78000000013,72116.48,117362.07,18762.51,闻绮,{'VENCHSHKQS'},1967.0,65195.89622641509,114825.27358490566,0.0,21391.77513477089,0.0,0.0,0.0,203379.94494609165,23358.77513477089,0.11485289339104905,0.3205620703835674,0.5645850362253835,增值型
